timestamp,threshold,avg_ms,p90_ms,med_ms,rolling_p90_ms,min_ms,max_ms,count
2026-01-09T08:56:52.379Z,0.95,29,43,13,43,0,531,202
2026-01-09T08:56:52.379Z,0.98,26,47,13,47,0,1877,1270
2026-01-09T08:56:52.379Z,0.985,26,47,14,47,0,1877,1284
2026-01-09T08:56:52.379Z,0.99,38,49,14,49,0,20000,2919
2026-01-09T08:56:52.379Z,0.995,39,49,14,49,0,20000,2929
2026-01-09T08:57:52.381Z,0.9,33,35,11,35,1,487,42
2026-01-09T08:57:52.381Z,0.95,29,43,13,43,0,531,202
2026-01-09T08:57:52.381Z,0.98,26,47,13,47,0,1877,1270
2026-01-09T08:57:52.381Z,0.985,26,47,14,47,0,1877,1284
2026-01-09T08:57:52.381Z,0.99,38,49,14,49,0,20000,2919
2026-01-09T08:57:52.381Z,0.995,39,49,14,49,0,20000,2929
2026-01-09T08:58:52.382Z,0.9,33,35,11,35,1,487,42
2026-01-09T08:58:52.382Z,0.95,29,43,13,43,0,531,202
2026-01-09T08:58:52.382Z,0.98,26,47,13,47,0,1877,1270
2026-01-09T08:58:52.382Z,0.985,26,47,14,47,0,1877,1284
2026-01-09T08:58:52.382Z,0.99,38,49,14,49,0,20000,2919
2026-01-09T08:58:52.382Z,0.995,39,49,14,49,0,20000,2929
2026-01-09T08:59:52.382Z,0.9,33,35,11,35,1,487,42
2026-01-09T08:59:52.382Z,0.95,29,43,13,43,0,531,202
2026-01-09T08:59:52.382Z,0.98,26,47,13,47,0,1877,1270
2026-01-09T08:59:52.382Z,0.985,26,47,14,47,0,1877,1284
2026-01-09T08:59:52.382Z,0.99,38,49,14,49,0,20000,2919
2026-01-09T08:59:52.382Z,0.995,39,49,14,49,0,20000,2929
2026-01-09T09:00:52.382Z,0.9,33,35,11,35,1,487,42
2026-01-09T09:00:52.382Z,0.95,29,43,13,43,0,531,202
2026-01-09T09:00:52.382Z,0.98,26,47,13,47,0,1877,1270
2026-01-09T09:00:52.382Z,0.985,26,47,14,47,0,1877,1284
2026-01-09T09:00:52.382Z,0.99,38,49,14,49,0,20000,2919
2026-01-09T09:00:52.382Z,0.995,39,49,14,49,0,20000,2929
2026-01-09T09:01:52.383Z,0.9,33,35,11,35,1,487,42
2026-01-09T09:01:52.383Z,0.95,29,43,13,43,0,531,202
2026-01-09T09:01:52.383Z,0.98,26,47,13,47,0,1877,1270
2026-01-09T09:01:52.383Z,0.985,26,47,14,47,0,1877,1284
2026-01-09T09:01:52.383Z,0.99,38,49,14,49,0,20000,2919
2026-01-09T09:01:52.383Z,0.995,39,49,14,49,0,20000,2929
2026-01-09T09:02:52.384Z,0.9,33,35,11,35,1,487,42
2026-01-09T09:02:52.384Z,0.95,29,43,13,43,0,531,202
2026-01-09T09:02:52.384Z,0.98,26,47,13,47,0,1877,1270
2026-01-09T09:02:52.384Z,0.985,26,47,14,47,0,1877,1284
2026-01-09T09:02:52.384Z,0.99,38,49,14,49,0,20000,2919
2026-01-09T09:02:52.384Z,0.995,39,49,14,49,0,20000,2929
2026-01-09T09:03:52.385Z,0.9,33,35,11,35,1,487,42
2026-01-09T09:03:52.385Z,0.95,29,43,13,43,0,531,202
2026-01-09T09:03:52.385Z,0.98,26,47,13,47,0,1877,1270
2026-01-09T09:03:52.385Z,0.985,26,47,14,47,0,1877,1284
2026-01-09T09:03:52.385Z,0.99,38,49,14,49,0,20000,2919
2026-01-09T09:03:52.385Z,0.995,39,49,14,49,0,20000,2929
2026-01-09T09:04:52.386Z,0.9,33,35,11,35,1,487,42
2026-01-09T09:04:52.386Z,0.95,29,43,13,43,0,531,202
2026-01-09T09:04:52.386Z,0.98,26,47,13,47,0,1877,1270
2026-01-09T09:04:52.386Z,0.985,26,47,14,47,0,1877,1284
2026-01-09T09:04:52.386Z,0.99,38,49,14,49,0,20000,2919
2026-01-09T09:04:52.386Z,0.995,39,49,14,49,0,20000,2929
2026-01-09T09:05:52.387Z,0.9,33,35,11,35,1,487,42
2026-01-09T09:05:52.387Z,0.95,29,43,13,43,0,531,202
2026-01-09T09:05:52.387Z,0.98,26,47,13,47,0,1877,1270
2026-01-09T09:05:52.387Z,0.985,26,47,14,47,0,1877,1284
2026-01-09T09:05:52.387Z,0.99,38,49,14,49,0,20000,2919
2026-01-09T09:05:52.387Z,0.995,39,49,14,49,0,20000,2929
2026-01-09T09:06:52.387Z,0.9,33,35,11,35,1,487,42
2026-01-09T09:06:52.387Z,0.95,29,43,13,43,0,531,202
2026-01-09T09:06:52.387Z,0.98,26,47,13,47,0,1877,1270
2026-01-09T09:06:52.387Z,0.985,26,47,14,47,0,1877,1284
2026-01-09T09:06:52.387Z,0.99,38,49,14,49,0,20000,2919
2026-01-09T09:06:52.387Z,0.995,39,49,14,49,0,20000,2929
2026-01-09T09:07:52.387Z,0.9,33,35,11,35,1,487,42
2026-01-09T09:07:52.387Z,0.95,29,43,13,43,0,531,202
2026-01-09T09:07:52.387Z,0.98,26,47,13,47,0,1877,1270
2026-01-09T09:07:52.387Z,0.985,26,47,14,47,0,1877,1284
2026-01-09T09:07:52.387Z,0.99,38,49,14,49,0,20000,2919
2026-01-09T09:07:52.387Z,0.995,39,49,14,49,0,20000,2929
2026-01-09T09:08:52.388Z,0.9,33,35,11,35,1,487,42
2026-01-09T09:08:52.388Z,0.95,29,43,13,43,0,531,202
2026-01-09T09:08:52.388Z,0.98,26,47,13,47,0,1877,1270
2026-01-09T09:08:52.388Z,0.985,26,47,14,47,0,1877,1284
2026-01-09T09:08:52.388Z,0.99,38,49,14,49,0,20000,2919
2026-01-09T09:08:52.388Z,0.995,39,49,14,49,0,20000,2929
2026-01-09T09:09:52.389Z,0.9,33,35,11,35,1,487,42
2026-01-09T09:09:52.389Z,0.95,29,43,13,43,0,531,202
2026-01-09T09:09:52.389Z,0.98,26,47,13,47,0,1877,1270
2026-01-09T09:09:52.389Z,0.985,26,47,14,47,0,1877,1284
2026-01-09T09:09:52.389Z,0.99,38,49,14,49,0,20000,2919
2026-01-09T09:09:52.389Z,0.995,39,49,14,49,0,20000,2929
2026-01-09T09:10:52.390Z,0.9,33,35,11,35,1,487,42
2026-01-09T09:10:52.390Z,0.95,29,43,13,43,0,531,202
2026-01-09T09:10:52.390Z,0.98,26,47,13,47,0,1877,1270
2026-01-09T09:10:52.390Z,0.985,26,47,14,47,0,1877,1284
2026-01-09T09:10:52.390Z,0.99,38,49,14,49,0,20000,2919
2026-01-09T09:10:52.390Z,0.995,39,49,14,49,0,20000,2929
2026-01-09T09:11:52.391Z,0.9,33,35,11,35,1,487,42
2026-01-09T09:11:52.391Z,0.95,29,43,13,43,0,531,202
2026-01-09T09:11:52.391Z,0.98,26,47,13,47,0,1877,1270
2026-01-09T09:11:52.391Z,0.985,26,47,14,47,0,1877,1284
2026-01-09T09:11:52.391Z,0.99,38,49,14,49,0,20000,2919
2026-01-09T09:11:52.391Z,0.995,39,49,14,49,0,20000,2929
2026-01-09T09:12:52.392Z,0.9,33,35,11,35,1,487,42
2026-01-09T09:12:52.392Z,0.95,29,43,13,43,0,531,202
2026-01-09T09:12:52.392Z,0.98,26,47,13,47,0,1877,1270
2026-01-09T09:12:52.392Z,0.985,26,47,14,47,0,1877,1284
2026-01-09T09:12:52.392Z,0.99,38,49,14,49,0,20000,2919
2026-01-09T09:12:52.392Z,0.995,39,49,14,49,0,20000,2929
2026-01-09T09:13:52.393Z,0.9,33,35,11,35,1,487,42
2026-01-09T09:13:52.393Z,0.95,29,43,13,43,0,531,202
2026-01-09T09:13:52.393Z,0.98,26,47,13,47,0,1877,1270
2026-01-09T09:13:52.393Z,0.985,26,47,14,47,0,1877,1284
2026-01-09T09:13:52.393Z,0.99,38,49,14,49,0,20000,2919
2026-01-09T09:13:52.393Z,0.995,39,49,14,49,0,20000,2929
2026-01-09T09:14:52.393Z,0.9,33,35,11,35,1,487,42
2026-01-09T09:14:52.393Z,0.95,29,43,13,43,0,531,202
2026-01-09T09:14:52.393Z,0.98,26,47,13,47,0,1877,1270
2026-01-09T09:14:52.393Z,0.985,26,47,14,47,0,1877,1284
2026-01-09T09:14:52.393Z,0.99,38,49,14,49,0,20000,2919
2026-01-09T09:14:52.393Z,0.995,39,49,14,49,0,20000,2929
2026-01-09T09:15:52.393Z,0.9,33,35,11,35,1,487,42
2026-01-09T09:15:52.393Z,0.95,29,43,13,43,0,531,202
2026-01-09T09:15:52.393Z,0.98,26,47,13,47,0,1877,1270
2026-01-09T09:15:52.393Z,0.985,26,47,14,47,0,1877,1284
2026-01-09T09:15:52.393Z,0.99,38,49,14,49,0,20000,2919
2026-01-09T09:15:52.393Z,0.995,39,49,14,49,0,20000,2929
2026-01-09T09:16:52.395Z,0.9,33,35,11,35,1,487,42
2026-01-09T09:16:52.395Z,0.95,29,43,13,43,0,531,202
2026-01-09T09:16:52.395Z,0.98,26,47,13,47,0,1877,1270
2026-01-09T09:16:52.395Z,0.985,26,47,14,47,0,1877,1284
2026-01-09T09:16:52.395Z,0.99,38,49,14,49,0,20000,2919
2026-01-09T09:16:52.395Z,0.995,39,49,14,49,0,20000,2929
2026-01-09T09:17:52.396Z,0.9,33,35,11,35,1,487,42
2026-01-09T09:17:52.396Z,0.95,29,43,13,43,0,531,202
2026-01-09T09:17:52.396Z,0.98,26,47,13,47,0,1877,1270
2026-01-09T09:17:52.396Z,0.985,26,47,14,47,0,1877,1284
2026-01-09T09:17:52.396Z,0.99,38,49,14,49,0,20000,2919
2026-01-09T09:17:52.396Z,0.995,39,49,14,49,0,20000,2929
2026-01-09T09:18:52.396Z,0.9,33,35,11,35,1,487,42
2026-01-09T09:18:52.396Z,0.95,29,43,13,43,0,531,202
2026-01-09T09:18:52.396Z,0.98,26,47,13,47,0,1877,1270
2026-01-09T09:18:52.396Z,0.985,26,47,14,47,0,1877,1284
2026-01-09T09:18:52.396Z,0.99,38,49,14,49,0,20000,2919
2026-01-09T09:18:52.396Z,0.995,39,49,14,49,0,20000,2929
2026-01-09T09:19:52.398Z,0.9,33,35,11,35,1,487,42
2026-01-09T09:19:52.398Z,0.95,29,43,13,43,0,531,202
2026-01-09T09:19:52.398Z,0.98,26,47,13,47,0,1877,1270
2026-01-09T09:19:52.398Z,0.985,26,47,14,47,0,1877,1284
2026-01-09T09:19:52.398Z,0.99,38,49,14,49,0,20000,2919
2026-01-09T09:19:52.398Z,0.995,39,49,14,49,0,20000,2929
2026-01-09T09:20:52.399Z,0.9,33,35,11,35,1,487,42
2026-01-09T09:20:52.399Z,0.95,29,43,13,43,0,531,202
2026-01-09T09:20:52.399Z,0.98,26,47,13,47,0,1877,1270
2026-01-09T09:20:52.399Z,0.985,26,47,14,47,0,1877,1284
2026-01-09T09:20:52.399Z,0.99,38,49,14,49,0,20000,2919
2026-01-09T09:20:52.399Z,0.995,39,49,14,49,0,20000,2929
2026-01-09T09:21:52.401Z,0.9,33,35,11,35,1,487,42
2026-01-09T09:21:52.401Z,0.95,29,43,13,43,0,531,202
2026-01-09T09:21:52.401Z,0.98,26,47,13,47,0,1877,1270
2026-01-09T09:21:52.401Z,0.985,26,47,14,47,0,1877,1284
2026-01-09T09:21:52.401Z,0.99,38,49,14,49,0,20000,2919
2026-01-09T09:21:52.401Z,0.995,39,49,14,49,0,20000,2929
2026-01-09T09:22:52.401Z,0.9,33,35,11,35,1,487,42
2026-01-09T09:22:52.401Z,0.95,29,43,13,43,0,531,202
2026-01-09T09:22:52.401Z,0.98,26,47,13,47,0,1877,1270
2026-01-09T09:22:52.401Z,0.985,26,47,14,47,0,1877,1284
2026-01-09T09:22:52.401Z,0.99,38,49,14,49,0,20000,2919
2026-01-09T09:22:52.401Z,0.995,39,49,14,49,0,20000,2929
2026-01-09T09:23:52.400Z,0.9,33,35,11,35,1,487,42
2026-01-09T09:23:52.400Z,0.95,29,43,13,43,0,531,202
2026-01-09T09:23:52.400Z,0.98,26,47,13,47,0,1877,1270
2026-01-09T09:23:52.400Z,0.985,26,47,14,47,0,1877,1284
2026-01-09T09:23:52.400Z,0.99,38,49,14,49,0,20000,2919
2026-01-09T09:23:52.400Z,0.995,39,49,14,49,0,20000,2929
2026-01-09T09:24:52.402Z,0.9,33,35,11,35,1,487,42
2026-01-09T09:24:52.402Z,0.95,29,43,13,43,0,531,202
2026-01-09T09:24:52.402Z,0.98,26,47,13,47,0,1877,1270
2026-01-09T09:24:52.402Z,0.985,26,47,14,47,0,1877,1284
2026-01-09T09:24:52.402Z,0.99,38,49,14,49,0,20000,2919
2026-01-09T09:24:52.402Z,0.995,39,49,14,49,0,20000,2929
2026-01-09T09:25:52.404Z,0.9,33,35,11,35,1,487,42
2026-01-09T09:25:52.404Z,0.95,29,43,13,43,0,531,202
2026-01-09T09:25:52.404Z,0.98,26,47,13,47,0,1877,1270
2026-01-09T09:25:52.404Z,0.985,26,47,14,47,0,1877,1284
2026-01-09T09:25:52.404Z,0.99,38,49,14,49,0,20000,2919
2026-01-09T09:25:52.404Z,0.995,39,49,14,49,0,20000,2929
2026-01-09T09:26:52.405Z,0.9,33,35,11,35,1,487,42
2026-01-09T09:26:52.405Z,0.95,29,43,13,43,0,531,202
2026-01-09T09:26:52.405Z,0.98,26,47,13,47,0,1877,1270
2026-01-09T09:26:52.405Z,0.985,26,47,14,47,0,1877,1284
2026-01-09T09:26:52.405Z,0.99,38,49,14,49,0,20000,2919
2026-01-09T09:26:52.405Z,0.995,39,49,14,49,0,20000,2929
2026-01-09T09:27:52.405Z,0.9,33,35,11,35,1,487,42
2026-01-09T09:27:52.405Z,0.95,29,43,13,43,0,531,202
2026-01-09T09:27:52.405Z,0.98,26,47,13,47,0,1877,1270
2026-01-09T09:27:52.405Z,0.985,26,47,14,47,0,1877,1284
2026-01-09T09:27:52.405Z,0.99,38,49,14,49,0,20000,2919
2026-01-09T09:27:52.405Z,0.995,39,49,14,49,0,20000,2929
2026-01-09T09:28:52.407Z,0.9,33,35,11,35,1,487,42
2026-01-09T09:28:52.407Z,0.95,29,43,13,43,0,531,202
2026-01-09T09:28:52.407Z,0.98,26,47,13,47,0,1877,1270
2026-01-09T09:28:52.407Z,0.985,26,47,14,47,0,1877,1284
2026-01-09T09:28:52.407Z,0.99,38,49,14,49,0,20000,2919
2026-01-09T09:28:52.407Z,0.995,39,49,14,49,0,20000,2929
2026-01-09T09:29:52.407Z,0.9,33,35,11,35,1,487,42
2026-01-09T09:29:52.407Z,0.95,29,43,13,43,0,531,202
2026-01-09T09:29:52.407Z,0.98,26,47,13,47,0,1877,1270
2026-01-09T09:29:52.407Z,0.985,26,47,14,47,0,1877,1284
2026-01-09T09:29:52.407Z,0.99,38,49,14,49,0,20000,2919
2026-01-09T09:29:52.407Z,0.995,39,49,14,49,0,20000,2929
2026-01-09T09:30:52.409Z,0.9,33,35,11,35,1,487,42
2026-01-09T09:30:52.409Z,0.95,29,43,13,43,0,531,202
2026-01-09T09:30:52.409Z,0.98,26,47,13,47,0,1877,1270
2026-01-09T09:30:52.409Z,0.985,26,47,14,47,0,1877,1284
2026-01-09T09:30:52.409Z,0.99,38,49,14,49,0,20000,2919
2026-01-09T09:30:52.409Z,0.995,39,49,14,49,0,20000,2929
2026-01-09T09:31:52.410Z,0.9,33,35,11,35,1,487,42
2026-01-09T09:31:52.410Z,0.95,29,43,13,43,0,531,202
2026-01-09T09:31:52.410Z,0.98,26,47,13,47,0,1877,1270
2026-01-09T09:31:52.410Z,0.985,26,47,14,47,0,1877,1284
2026-01-09T09:31:52.410Z,0.99,38,49,14,49,0,20000,2919
2026-01-09T09:31:52.410Z,0.995,39,49,14,49,0,20000,2929
2026-01-09T09:32:52.412Z,0.9,33,35,11,35,1,487,42
2026-01-09T09:32:52.412Z,0.95,29,43,13,43,0,531,202
2026-01-09T09:32:52.412Z,0.98,26,47,13,47,0,1877,1270
2026-01-09T09:32:52.412Z,0.985,26,47,14,47,0,1877,1284
2026-01-09T09:32:52.412Z,0.99,38,49,14,49,0,20000,2919
2026-01-09T09:32:52.412Z,0.995,39,49,14,49,0,20000,2929
2026-01-09T09:33:52.415Z,0.9,33,35,11,35,1,487,42
2026-01-09T09:33:52.415Z,0.95,29,43,13,43,0,531,202
2026-01-09T09:33:52.415Z,0.98,26,47,13,47,0,1877,1270
2026-01-09T09:33:52.415Z,0.985,26,47,14,47,0,1877,1284
2026-01-09T09:33:52.415Z,0.99,38,49,14,49,0,20000,2919
2026-01-09T09:33:52.415Z,0.995,39,49,14,49,0,20000,2929
2026-01-09T09:34:52.416Z,0.9,33,35,11,35,1,487,42
2026-01-09T09:34:52.416Z,0.95,29,43,13,43,0,531,202
2026-01-09T09:34:52.416Z,0.98,26,47,13,47,0,1877,1270
2026-01-09T09:34:52.416Z,0.985,26,47,14,47,0,1877,1284
2026-01-09T09:34:52.416Z,0.99,38,49,14,49,0,20000,2919
2026-01-09T09:34:52.416Z,0.995,39,49,14,49,0,20000,2929
2026-01-09T09:35:52.417Z,0.9,33,35,11,35,1,487,42
2026-01-09T09:35:52.417Z,0.95,29,43,13,43,0,531,202
2026-01-09T09:35:52.417Z,0.98,26,47,13,47,0,1877,1270
2026-01-09T09:35:52.417Z,0.985,26,47,14,47,0,1877,1284
2026-01-09T09:35:52.417Z,0.99,38,49,14,49,0,20000,2919
2026-01-09T09:35:52.417Z,0.995,39,49,14,49,0,20000,2929
2026-01-09T09:36:52.419Z,0.9,33,35,11,35,1,487,42
2026-01-09T09:36:52.419Z,0.95,29,43,13,43,0,531,202
2026-01-09T09:36:52.419Z,0.98,26,47,13,47,0,1877,1270
2026-01-09T09:36:52.419Z,0.985,26,47,14,47,0,1877,1284
2026-01-09T09:36:52.419Z,0.99,38,49,14,49,0,20000,2919
2026-01-09T09:36:52.419Z,0.995,39,49,14,49,0,20000,2929
2026-01-09T09:37:52.421Z,0.9,33,35,11,35,1,487,42
2026-01-09T09:37:52.421Z,0.95,29,43,13,43,0,531,202
2026-01-09T09:37:52.421Z,0.98,26,47,13,47,0,1877,1270
2026-01-09T09:37:52.421Z,0.985,26,47,14,47,0,1877,1284
2026-01-09T09:37:52.421Z,0.99,38,49,14,49,0,20000,2919
2026-01-09T09:37:52.421Z,0.995,39,49,14,49,0,20000,2929
2026-01-09T09:38:52.423Z,0.9,33,35,11,35,1,487,42
2026-01-09T09:38:52.423Z,0.95,29,43,13,43,0,531,202
2026-01-09T09:38:52.423Z,0.98,26,47,13,47,0,1877,1270
2026-01-09T09:38:52.423Z,0.985,26,47,14,47,0,1877,1284
2026-01-09T09:38:52.423Z,0.99,38,49,14,49,0,20000,2919
2026-01-09T09:38:52.423Z,0.995,39,49,14,49,0,20000,2929
2026-01-09T09:39:52.424Z,0.9,33,35,11,35,1,487,42
2026-01-09T09:39:52.424Z,0.95,29,43,13,43,0,531,202
2026-01-09T09:39:52.424Z,0.98,26,47,13,47,0,1877,1270
2026-01-09T09:39:52.424Z,0.985,26,47,14,47,0,1877,1284
2026-01-09T09:39:52.424Z,0.99,38,49,14,49,0,20000,2919
2026-01-09T09:39:52.424Z,0.995,39,49,14,49,0,20000,2929
2026-01-09T09:40:52.425Z,0.9,33,35,11,35,1,487,42
2026-01-09T09:40:52.425Z,0.95,29,43,13,43,0,531,202
2026-01-09T09:40:52.425Z,0.98,26,47,13,47,0,1877,1270
2026-01-09T09:40:52.425Z,0.985,26,47,14,47,0,1877,1284
2026-01-09T09:40:52.425Z,0.99,38,49,14,49,0,20000,2919
2026-01-09T09:40:52.425Z,0.995,39,49,14,49,0,20000,2929
2026-01-09T09:41:52.426Z,0.9,33,35,11,35,1,487,42
2026-01-09T09:41:52.426Z,0.95,29,43,13,43,0,531,202
2026-01-09T09:41:52.426Z,0.98,26,47,13,47,0,1877,1270
2026-01-09T09:41:52.426Z,0.985,26,47,14,47,0,1877,1284
2026-01-09T09:41:52.426Z,0.99,38,49,14,49,0,20000,2919
2026-01-09T09:41:52.426Z,0.995,39,49,14,49,0,20000,2929
2026-01-09T09:42:52.427Z,0.9,33,35,11,35,1,487,42
2026-01-09T09:42:52.427Z,0.95,29,43,13,43,0,531,202
2026-01-09T09:42:52.427Z,0.98,26,47,13,47,0,1877,1270
2026-01-09T09:42:52.427Z,0.985,26,47,14,47,0,1877,1284
2026-01-09T09:42:52.427Z,0.99,38,49,14,49,0,20000,2919
2026-01-09T09:42:52.427Z,0.995,39,49,14,49,0,20000,2929
2026-01-09T09:43:52.428Z,0.9,33,35,11,35,1,487,42
2026-01-09T09:43:52.428Z,0.95,29,43,13,43,0,531,202
2026-01-09T09:43:52.428Z,0.98,26,47,13,47,0,1877,1270
2026-01-09T09:43:52.428Z,0.985,26,47,14,47,0,1877,1284
2026-01-09T09:43:52.428Z,0.99,38,49,14,49,0,20000,2919
2026-01-09T09:43:52.428Z,0.995,39,49,14,49,0,20000,2929
2026-01-09T09:44:52.429Z,0.9,33,35,11,35,1,487,42
2026-01-09T09:44:52.429Z,0.95,29,43,13,43,0,531,202
2026-01-09T09:44:52.429Z,0.98,26,47,13,47,0,1877,1270
2026-01-09T09:44:52.429Z,0.985,26,47,14,47,0,1877,1284
2026-01-09T09:44:52.429Z,0.99,38,49,14,49,0,20000,2919
2026-01-09T09:44:52.429Z,0.995,39,49,14,49,0,20000,2929
2026-01-09T09:45:52.430Z,0.9,33,35,11,35,1,487,42
2026-01-09T09:45:52.430Z,0.95,29,43,13,43,0,531,202
2026-01-09T09:45:52.430Z,0.98,26,47,13,47,0,1877,1270
2026-01-09T09:45:52.430Z,0.985,26,47,14,47,0,1877,1284
2026-01-09T09:45:52.430Z,0.99,38,49,14,49,0,20000,2919
2026-01-09T09:45:52.430Z,0.995,39,49,14,49,0,20000,2929
2026-01-09T09:46:52.430Z,0.9,33,35,11,35,1,487,42
2026-01-09T09:46:52.430Z,0.95,29,43,13,43,0,531,202
2026-01-09T09:46:52.430Z,0.98,26,47,13,47,0,1877,1270
2026-01-09T09:46:52.430Z,0.985,26,47,14,47,0,1877,1284
2026-01-09T09:46:52.430Z,0.99,38,49,14,49,0,20000,2919
2026-01-09T09:46:52.430Z,0.995,39,49,14,49,0,20000,2929
2026-01-09T09:47:52.432Z,0.9,33,35,11,35,1,487,42
2026-01-09T09:47:52.432Z,0.95,29,43,13,43,0,531,202
2026-01-09T09:47:52.432Z,0.98,26,47,13,47,0,1877,1270
2026-01-09T09:47:52.432Z,0.985,26,47,14,47,0,1877,1284
2026-01-09T09:47:52.432Z,0.99,38,49,14,49,0,20000,2919
2026-01-09T09:47:52.432Z,0.995,39,49,14,49,0,20000,2929
2026-01-09T09:48:52.432Z,0.9,33,35,11,35,1,487,42
2026-01-09T09:48:52.432Z,0.95,29,43,13,43,0,531,202
2026-01-09T09:48:52.432Z,0.98,26,47,13,47,0,1877,1270
2026-01-09T09:48:52.432Z,0.985,26,47,14,47,0,1877,1284
2026-01-09T09:48:52.432Z,0.99,38,49,14,49,0,20000,2919
2026-01-09T09:48:52.432Z,0.995,39,49,14,49,0,20000,2929
2026-01-09T09:49:52.434Z,0.9,33,35,11,35,1,487,42
2026-01-09T09:49:52.434Z,0.95,29,43,13,43,0,531,202
2026-01-09T09:49:52.434Z,0.98,26,47,13,47,0,1877,1270
2026-01-09T09:49:52.434Z,0.985,26,47,14,47,0,1877,1284
2026-01-09T09:49:52.434Z,0.99,38,49,14,49,0,20000,2919
2026-01-09T09:49:52.434Z,0.995,39,49,14,49,0,20000,2929
2026-01-09T09:50:52.439Z,0.9,33,35,11,35,1,487,42
2026-01-09T09:50:52.439Z,0.95,29,43,13,43,0,531,202
2026-01-09T09:50:52.439Z,0.98,26,47,13,47,0,1877,1270
2026-01-09T09:50:52.439Z,0.985,26,47,14,47,0,1877,1284
2026-01-09T09:50:52.439Z,0.99,38,49,14,49,0,20000,2919
2026-01-09T09:50:52.439Z,0.995,39,49,14,49,0,20000,2929
2026-01-09T09:51:52.441Z,0.9,33,35,11,35,1,487,42
2026-01-09T09:51:52.441Z,0.95,29,43,13,43,0,531,202
2026-01-09T09:51:52.441Z,0.98,26,47,13,47,0,1877,1270
2026-01-09T09:51:52.441Z,0.985,26,47,14,47,0,1877,1284
2026-01-09T09:51:52.441Z,0.99,38,49,14,49,0,20000,2919
2026-01-09T09:51:52.441Z,0.995,39,49,14,49,0,20000,2929
2026-01-09T09:52:52.442Z,0.9,33,35,11,35,1,487,42
2026-01-09T09:52:52.442Z,0.95,29,43,13,43,0,531,202
2026-01-09T09:52:52.442Z,0.98,26,47,13,47,0,1877,1270
2026-01-09T09:52:52.442Z,0.985,26,47,14,47,0,1877,1284
2026-01-09T09:52:52.442Z,0.99,38,49,14,49,0,20000,2919
2026-01-09T09:52:52.442Z,0.995,39,49,14,49,0,20000,2929
2026-01-09T09:53:52.443Z,0.9,33,35,11,35,1,487,42
2026-01-09T09:53:52.443Z,0.95,29,43,13,43,0,531,202
2026-01-09T09:53:52.443Z,0.98,26,47,13,47,0,1877,1270
2026-01-09T09:53:52.443Z,0.985,26,47,14,47,0,1877,1284
2026-01-09T09:53:52.443Z,0.99,38,49,14,49,0,20000,2919
2026-01-09T09:53:52.443Z,0.995,39,49,14,49,0,20000,2929
2026-01-09T09:54:52.444Z,0.9,33,35,11,35,1,487,42
2026-01-09T09:54:52.444Z,0.95,29,43,13,43,0,531,202
2026-01-09T09:54:52.444Z,0.98,26,47,13,47,0,1877,1270
2026-01-09T09:54:52.444Z,0.985,26,47,14,47,0,1877,1284
2026-01-09T09:54:52.444Z,0.99,38,49,14,49,0,20000,2919
2026-01-09T09:54:52.444Z,0.995,39,49,14,49,0,20000,2929
2026-01-09T09:55:52.445Z,0.9,33,35,11,35,1,487,42
2026-01-09T09:55:52.445Z,0.95,29,43,13,43,0,531,202
2026-01-09T09:55:52.445Z,0.98,26,47,13,47,0,1877,1270
2026-01-09T09:55:52.445Z,0.985,26,47,14,47,0,1877,1284
2026-01-09T09:55:52.445Z,0.99,38,49,14,49,0,20000,2919
2026-01-09T09:55:52.445Z,0.995,39,49,14,49,0,20000,2929
2026-01-09T09:56:52.445Z,0.9,33,35,11,35,1,487,42
2026-01-09T09:56:52.445Z,0.95,29,43,13,43,0,531,202
2026-01-09T09:56:52.445Z,0.98,26,47,13,47,0,1877,1270
2026-01-09T09:56:52.445Z,0.985,26,47,14,47,0,1877,1284
2026-01-09T09:56:52.445Z,0.99,38,49,14,49,0,20000,2919
2026-01-09T09:56:52.445Z,0.995,39,49,14,49,0,20000,2929
2026-01-09T09:57:52.446Z,0.9,33,35,11,35,1,487,42
2026-01-09T09:57:52.446Z,0.95,29,43,13,43,0,531,202
2026-01-09T09:57:52.446Z,0.98,26,47,13,47,0,1877,1270
2026-01-09T09:57:52.446Z,0.985,26,47,14,47,0,1877,1284
2026-01-09T09:57:52.446Z,0.99,38,49,14,49,0,20000,2919
2026-01-09T09:57:52.446Z,0.995,39,49,14,49,0,20000,2929
2026-01-09T09:58:52.448Z,0.9,33,35,11,35,1,487,42
2026-01-09T09:58:52.448Z,0.95,29,43,13,43,0,531,202
2026-01-09T09:58:52.448Z,0.98,26,47,13,47,0,1877,1270
2026-01-09T09:58:52.448Z,0.985,26,47,14,47,0,1877,1284
2026-01-09T09:58:52.448Z,0.99,38,49,14,49,0,20000,2919
2026-01-09T09:58:52.448Z,0.995,39,49,14,49,0,20000,2929
2026-01-09T09:59:52.448Z,0.9,33,35,11,35,1,487,42
2026-01-09T09:59:52.448Z,0.95,29,43,13,43,0,531,202
2026-01-09T09:59:52.448Z,0.98,26,47,13,47,0,1877,1270
2026-01-09T09:59:52.448Z,0.985,26,47,14,47,0,1877,1284
2026-01-09T09:59:52.448Z,0.99,38,49,14,49,0,20000,2919
2026-01-09T09:59:52.448Z,0.995,39,49,14,49,0,20000,2929
2026-01-09T10:00:52.449Z,0.9,33,35,11,35,1,487,42
